ÀÏÀÚ,½Ãµµ¸í,À¾¸éµ¿¸í,°ÅÁÖÀÎ±¸,±Ù¹«ÀÎ±¸,¹æ¹®ÀÎ±¸,ÃÑ À¯µ¿ÀÎ±¸,±³Åë·®,Æò±Õ ¼Óµµ,Æò±Õ ¼Ò¿ä ½Ã°£,Æò±Õ ±â¿Â,ÀÏ°­¼ö·®,Æò±Õ Ç³¼Ó,µ¥ÀÌÅÍ±âÁØÀÏÀÚ
2018-01-26,Á¦ÁÖ½Ã,°ÇÀÔµ¿,158034.211,24423.356,170123.45,352581.016,503.2,28.6,52.2,-6.8,0.0,5.1,2020-12-15
2018-01-27,Á¦ÁÖ½Ã,°ÇÀÔµ¿,163920.676,20221.426,182965.257,367107.359,550.0,30.4,49.2,-4.2,0.0,1.9,2020-12-15
2018-01-28,Á¦ÁÖ½Ã,°ÇÀÔµ¿,169476.253,17200.62,186633.661,373310.535,447.6,29.8,47.0,-2.6,3.5,3.2,2020-12-15
2018-01-29,Á¦ÁÖ½Ã,°ÇÀÔµ¿,156375.888,23861.508,160362.189,340599.585,497.8,29.6,50.4,-3.6,6.0,5.2,2020-12-15
2018-01-30,Á¦ÁÖ½Ã,°ÇÀÔµ¿,161486.306,24253.86,165912.697,351652.863,478.4,28.6,53.2,-3.3,10.5,2.6,2020-12-15
2018-01-31,Á¦ÁÖ½Ã,°ÇÀÔµ¿,154939.953,24274.995,170770.608,349985.556,500.2,30.6,49.6,-1.5,3.0,1.4,2020-12-15
2018-02-01,Á¦ÁÖ½Ã,°ÇÀÔµ¿,163489.673,25967.408,163018.045,352475.126,517.0,30.8,46.6,-1.4,0.0,2.2,2020-12-15
2018-02-02,Á¦ÁÖ½Ã,°ÇÀÔµ¿,163987.329,24921.475,165383.286,354292.09,526.0,30.8,48.6,-2.4,0.0,2.7,2020-12-15
2018-02-03,Á¦ÁÖ½Ã,°ÇÀÔµ¿,177383.165,19431.162,169555.613,366369.94,452.4,28.6,52.4,-4.5,8.0,4.6,2020-12-15
2018-02-04,Á¦ÁÖ½Ã,°ÇÀÔµ¿,193949.522,16494.753,140950.963,351395.238,248.0,28.0,59.0,-6.0,13.5,5.5,2020-12-15
2018-02-07,Á¦ÁÖ½Ã,°ÇÀÔµ¿,172622.922,25199.838,144513.562,342336.321,418.2,28.0,67.6,-4.9,9.0,2.1,2020-12-15
2018-02-08,Á¦ÁÖ½Ã,°ÇÀÔµ¿,171960.279,24638.098,144980.4,341578.778,440.0,27.8,69.8,-2.8,3.0,1.8,2020-12-15
2018-02-09,Á¦ÁÖ½Ã,°ÇÀÔµ¿,159808.06,25186.537,153584.001,338578.598,531.4,28.4,51.4,-0.2,0.0,1.5,2020-12-15
2018-02-10,Á¦ÁÖ½Ã,°ÇÀÔµ¿,169643.718,19943.572,167990.428,357577.718,494.4,29.6,46.6,0.5,6.0,3.3,2020-12-15
2018-02-11,Á¦ÁÖ½Ã,°ÇÀÔµ¿,180492.805,18084.807,170630.897,369208.509,406.4,33.4,44.6,-3.0,1.5,5.6,2020-12-15
2018-02-12,Á¦ÁÖ½Ã,°ÇÀÔµ¿,169846.401,23789.053,154622.688,348258.142,528.4,31.6,51.6,-3.2,0.0,5.9,2020-12-15
2018-02-16,Á¦ÁÖ½Ã,°ÇÀÔµ¿,150836.283,10423.587,182883.829,344143.699,404.2,33.6,42.8,1.2,0.0,2.2,2020-12-15
2018-02-17,Á¦ÁÖ½Ã,°ÇÀÔµ¿,165620.293,13416.537,192498.581,371535.41,405.0,33.2,43.4,-0.7,0.0,3.4,2020-12-15
2018-02-18,Á¦ÁÖ½Ã,°ÇÀÔµ¿,172518.804,14945.709,192329.034,379793.547,387.0,34.2,42.6,1.6,1.0,1.6,2020-12-15
2018-02-19,Á¦ÁÖ½Ã,°ÇÀÔµ¿,161794.15,23274.432,158972.828,344041.41,486.0,31.6,47.8,2.5,5.0,1.1,2020-12-15
2018-02-20,Á¦ÁÖ½Ã,°ÇÀÔµ¿,159007.802,23253.461,161889.782,344151.045,369.6,31.8,46.2,2.9,0.0,1.6,2020-12-15
2018-02-21,Á¦ÁÖ½Ã,°ÇÀÔµ¿,159912.038,23737.717,164918.285,348568.039,494.0,30.8,47.4,0.2,0.0,2.5,2020-12-15
2018-02-22,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155717.518,24303.144,171940.739,351961.401,491.4,30.8,49.0,-0.8,0.0,1.9,2020-12-15
2018-02-23,Á¦ÁÖ½Ã,°ÇÀÔµ¿,152471.158,23297.289,170252.315,346020.763,452.8,30.4,49.4,3.2,0.0,2.0,2020-12-15
2018-02-24,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155430.543,18563.188,185979.33,359973.061,439.4,31.4,47.0,4.2,0.0,1.6,2020-12-15
2018-02-25,Á¦ÁÖ½Ã,°ÇÀÔµ¿,163613.92,15189.188,183593.616,362396.724,371.2,32.8,43.8,4.2,0.0,1.6,2020-12-15
2018-02-26,Á¦ÁÖ½Ã,°ÇÀÔµ¿,157921.872,22453.306,165667.187,346042.365,473.2,31.0,47.4,3.3,0.0,1.5,2020-12-15
2018-02-27,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155333.012,23073.41,168379.459,346785.881,467.0,31.4,50.2,5.8,0.0,1.7,2020-12-15
2018-02-28,Á¦ÁÖ½Ã,°ÇÀÔµ¿,160349.477,23735.276,164641.676,348726.429,428.6,31.0,47.2,8.0,145.0,5.3,2020-12-15
2018-03-01,Á¦ÁÖ½Ã,°ÇÀÔµ¿,175817.574,23061.079,166255.171,365133.824,443.4,32.0,46.0,1.5,0.0,5.8,2020-12-15
2018-03-02,Á¦ÁÖ½Ã,°ÇÀÔµ¿,152871.651,25831.521,158131.459,336834.631,513.0,30.4,50.2,2.2,0.0,1.5,2020-12-15
2018-03-03,Á¦ÁÖ½Ã,°ÇÀÔµ¿,166208.264,22132.299,168376.704,356717.267,520.8,31.0,48.0,8.7,0.0,2.7,2020-12-15
2018-03-04,Á¦ÁÖ½Ã,°ÇÀÔµ¿,171386.106,20331.986,177781.7,369499.792,493.8,33.4,43.4,15.1,27.5,3.8,2020-12-15
2018-03-05,Á¦ÁÖ½Ã,°ÇÀÔµ¿,160381.999,26424.273,143070.6,329876.872,484.4,31.4,49.0,7.4,8.5,2.4,2020-12-15
2018-03-06,Á¦ÁÖ½Ã,°ÇÀÔµ¿,151373.138,26718.262,147003.912,325095.313,539.6,30.6,49.0,4.4,0.0,2.1,2020-12-15
2018-03-07,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155628.607,26699.323,143129.396,325457.326,500.0,30.6,52.8,5.4,50.5,2.9,2020-12-15
2018-03-08,Á¦ÁÖ½Ã,°ÇÀÔµ¿,159323.688,25324.503,140286.564,324934.756,489.4,31.4,47.0,1.9,58.5,4.4,2020-12-15
2018-03-10,Á¦ÁÖ½Ã,°ÇÀÔµ¿,158461.946,21034.565,170570.995,350067.506,513.2,31.0,47.8,2.7,0.0,1.7,2020-12-15
2018-03-11,Á¦ÁÖ½Ã,°ÇÀÔµ¿,166237.054,19413.882,172200.151,357851.087,445.0,33.6,44.0,4.4,0.0,1.4,2020-12-15
2018-03-12,Á¦ÁÖ½Ã,°ÇÀÔµ¿,148615.616,25636.78,146337.028,320589.425,552.0,31.8,48.0,6.9,0.0,1.4,2020-12-15
2018-03-13,Á¦ÁÖ½Ã,°ÇÀÔµ¿,147023.167,23608.901,151830.048,322462.116,545.8,31.6,48.0,10.0,0.0,1.9,2020-12-15
2018-03-14,Á¦ÁÖ½Ã,°ÇÀÔµ¿,147077.217,24053.084,156012.392,327142.694,561.6,31.2,50.8,12.9,0.0,2.9,2020-12-15
2018-03-15,Á¦ÁÖ½Ã,°ÇÀÔµ¿,151517.101,25810.979,164810.337,342138.416,491.6,30.2,47.2,14.0,68.0,2.4,2020-12-15
2018-03-16,Á¦ÁÖ½Ã,°ÇÀÔµ¿,148409.572,25318.921,160720.762,334449.255,538.0,30.0,52.4,4.8,3.5,2.5,2020-12-15
2018-03-17,Á¦ÁÖ½Ã,°ÇÀÔµ¿,159838.146,21485.439,176623.693,357947.278,550.4,30.8,53.8,5.0,0.0,3.1,2020-12-15
2018-03-18,Á¦ÁÖ½Ã,°ÇÀÔµ¿,165650.269,19441.074,176840.456,361931.799,460.0,33.4,43.8,10.2,6.0,3.1,2020-12-15
2018-03-19,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155563.828,24215.602,154632.582,334412.012,516.6,31.2,48.2,10.5,16.0,2.2,2020-12-15
2018-03-20,Á¦ÁÖ½Ã,°ÇÀÔµ¿,151476.989,23881.675,143202.897,318561.56,493.4,31.2,50.0,3.4,29.0,4.6,2020-12-15
2018-03-21,Á¦ÁÖ½Ã,°ÇÀÔµ¿,151104.289,24094.244,150317.066,325515.598,503.2,30.8,47.4,0.4,48.5,1.6,2020-12-15
2018-03-22,Á¦ÁÖ½Ã,°ÇÀÔµ¿,148261.764,24568.593,159668.27,332498.628,548.4,31.0,53.4,1.4,9.0,2.7,2020-12-15
2018-03-23,Á¦ÁÖ½Ã,°ÇÀÔµ¿,139400.601,23528.803,173232.077,336161.481,577.0,30.2,50.8,3.1,0.0,2.1,2020-12-15
2018-03-24,Á¦ÁÖ½Ã,°ÇÀÔµ¿,151052.259,18815.286,187862.222,357729.767,564.6,31.4,46.8,8.1,0.0,1.9,2020-12-15
2018-03-25,Á¦ÁÖ½Ã,°ÇÀÔµ¿,157281.649,16769.632,184014.461,358065.742,479.2,33.2,44.0,9.3,0.0,1.9,2020-12-15
2018-03-26,Á¦ÁÖ½Ã,°ÇÀÔµ¿,144688.97,23022.166,158515.395,326226.531,546.8,31.8,61.8,9.0,0.0,1.3,2020-12-15
2018-03-27,Á¦ÁÖ½Ã,°ÇÀÔµ¿,144102.352,24217.393,160453.257,328773.002,575.0,31.2,58.2,10.0,0.0,1.4,2020-12-15
2018-03-28,Á¦ÁÖ½Ã,°ÇÀÔµ¿,140575.232,25520.444,163693.018,329788.693,559.4,30.8,57.8,10.7,0.0,1.5,2020-12-15
2018-03-29,Á¦ÁÖ½Ã,°ÇÀÔµ¿,141622.851,25099.297,170113.492,336835.64,479.4,30.6,49.4,11.5,0.0,1.6,2020-12-15
2018-03-30,Á¦ÁÖ½Ã,°ÇÀÔµ¿,139942.776,24314.705,167668.213,331925.694,466.6,29.0,53.4,11.1,0.0,3.3,2020-12-15
2018-03-31,Á¦ÁÖ½Ã,°ÇÀÔµ¿,148624.762,19000.773,182508.616,350134.152,449.6,30.6,48.2,14.2,0.0,2.2,2020-12-15
2018-04-01,Á¦ÁÖ½Ã,°ÇÀÔµ¿,166098.833,17843.574,176234.049,360176.457,423.4,33.2,43.6,13.2,0.0,1.7,2020-12-15
2018-04-02,Á¦ÁÖ½Ã,°ÇÀÔµ¿,151068.139,29952.195,153803.399,334823.734,503.2,31.2,59.4,13.5,0.0,1.6,2020-12-15
2018-04-03,Á¦ÁÖ½Ã,°ÇÀÔµ¿,146489.314,29485.914,157247.153,333222.381,482.8,31.0,66.8,14.7,0.0,1.5,2020-12-15
2018-04-04,Á¦ÁÖ½Ã,°ÇÀÔµ¿,147582.468,29207.67,155184.916,331975.053,477.2,30.4,57.6,15.1,2.5,1.5,2020-12-15
2018-04-05,Á¦ÁÖ½Ã,°ÇÀÔµ¿,150779.116,29826.921,167220.093,347826.13,491.8,30.2,54.0,13.2,8.5,3.4,2020-12-15
2018-04-06,Á¦ÁÖ½Ã,°ÇÀÔµ¿,147877.514,28813.375,165925.592,342616.481,477.2,29.6,50.4,6.2,19.5,5.7,2020-12-15
2018-04-07,Á¦ÁÖ½Ã,°ÇÀÔµ¿,158561.466,19013.782,172814.666,350389.914,467.4,30.2,48.0,1.6,0.5,6.3,2020-12-15
2018-04-08,Á¦ÁÖ½Ã,°ÇÀÔµ¿,165971.69,16432.727,177571.174,359975.592,352.0,31.4,44.6,8.4,0.0,3.3,2020-12-15
2018-04-09,Á¦ÁÖ½Ã,°ÇÀÔµ¿,149704.378,29269.951,155615.569,334589.899,510.0,30.8,51.2,11.4,0.0,2.8,2020-12-15
2018-04-10,Á¦ÁÖ½Ã,°ÇÀÔµ¿,147731.978,27874.48,154757.905,330364.364,484.6,30.0,48.8,14.0,0.0,3.3,2020-12-15
2018-04-11,Á¦ÁÖ½Ã,°ÇÀÔµ¿,148315.89,27859.308,162021.671,338196.868,509.0,31.0,62.8,14.8,0.0,2.7,2020-12-15
2018-04-12,Á¦ÁÖ½Ã,°ÇÀÔµ¿,145470.862,29663.332,166624.633,341758.827,521.6,29.8,53.2,13.5,0.0,1.5,2020-12-15
2018-04-13,Á¦ÁÖ½Ã,°ÇÀÔµ¿,146249.664,28384.383,171213.042,345847.089,508.6,29.0,52.0,11.4,1.0,4.2,2020-12-15
2018-04-14,Á¦ÁÖ½Ã,°ÇÀÔµ¿,162939.214,19104.955,180327.667,362371.835,455.6,29.8,49.4,11.6,64.0,5.1,2020-12-15
2018-04-15,Á¦ÁÖ½Ã,°ÇÀÔµ¿,163898.345,15524.817,180772.046,360195.208,423.6,32.8,43.4,6.8,0.0,4.4,2020-12-15
2018-04-16,Á¦ÁÖ½Ã,°ÇÀÔµ¿,145903.984,29538.529,156100.913,331543.426,485.4,31.2,49.0,7.7,0.0,1.9,2020-12-15
2018-04-17,Á¦ÁÖ½Ã,°ÇÀÔµ¿,144555.343,29660.032,163138.619,337353.994,517.2,31.8,52.6,9.1,0.0,1.4,2020-12-15
2018-04-18,Á¦ÁÖ½Ã,°ÇÀÔµ¿,142867.431,28205.906,175775.886,346849.223,558.8,30.8,59.0,7.8,0.0,1.7,2020-12-15
2018-04-19,Á¦ÁÖ½Ã,°ÇÀÔµ¿,144446.673,29452.647,174259.542,348158.861,538.2,30.0,54.2,11.1,0.0,1.7,2020-12-15
2018-04-20,Á¦ÁÖ½Ã,°ÇÀÔµ¿,142463.565,28343.185,187190.502,357997.252,506.4,29.6,66.0,14.3,0.0,1.3,2020-12-15
2018-04-21,Á¦ÁÖ½Ã,°ÇÀÔµ¿,151634.062,20075.638,203488.801,375198.5,509.4,30.0,57.0,15.1,0.0,1.9,2020-12-15
2018-04-22,Á¦ÁÖ½Ã,°ÇÀÔµ¿,162886.004,16521.568,194941.869,374349.441,447.0,33.0,46.0,16.3,85.0,3.2,2020-12-15
2018-04-23,Á¦ÁÖ½Ã,°ÇÀÔµ¿,152239.752,27268.685,155239.676,334748.114,469.8,30.4,52.8,17.3,59.5,2.0,2020-12-15
2018-04-24,Á¦ÁÖ½Ã,°ÇÀÔµ¿,149651.576,27049.125,163734.826,340435.526,468.4,30.8,48.4,12.7,24.0,1.1,2020-12-15
2018-04-25,Á¦ÁÖ½Ã,°ÇÀÔµ¿,142648.873,27410.037,169694.187,339753.097,493.4,30.0,53.6,10.0,1.5,1.2,2020-12-15
2018-04-26,Á¦ÁÖ½Ã,°ÇÀÔµ¿,141225.085,27413.092,175090.777,343728.954,524.6,30.6,68.4,10.5,0.0,1.4,2020-12-15
2018-04-27,Á¦ÁÖ½Ã,°ÇÀÔµ¿,139894.782,26648.981,177962.402,344506.165,515.6,29.2,66.6,13.0,0.0,2.5,2020-12-15
2018-04-28,Á¦ÁÖ½Ã,°ÇÀÔµ¿,149524.239,17976.919,183309.369,350810.527,509.6,29.8,61.6,13.1,0.0,1.7,2020-12-15
2018-04-29,Á¦ÁÖ½Ã,°ÇÀÔµ¿,156606.614,16481.967,195178.238,368266.818,501.8,32.8,44.8,13.0,0.0,1.4,2020-12-15
2018-04-30,Á¦ÁÖ½Ã,°ÇÀÔµ¿,147256.782,26528.412,168236.871,342022.064,560.4,30.2,57.0,16.0,5.0,1.7,2020-12-15
2018-05-01,Á¦ÁÖ½Ã,°ÇÀÔµ¿,156511.802,23820.821,161832.054,342164.678,575.2,30.8,54.0,17.6,0.0,1.9,2020-12-15
2018-05-02,Á¦ÁÖ½Ã,°ÇÀÔµ¿,154937.821,27648.069,156337.567,338923.458,550.8,30.6,48.4,14.5,2.0,3.1,2020-12-15
2018-05-03,Á¦ÁÖ½Ã,°ÇÀÔµ¿,151368.9,29403.355,159111.918,339884.173,572.2,30.0,49.2,9.4,0.5,4.4,2020-12-15
2018-05-04,Á¦ÁÖ½Ã,°ÇÀÔµ¿,148176.013,25475.968,164315.134,337967.116,595.6,29.0,65.4,11.1,0.0,2.7,2020-12-15
2018-05-05,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155737.225,20162.536,206217.43,382117.191,515.8,30.2,47.8,15.7,0.0,1.8,2020-12-15
2018-05-06,Á¦ÁÖ½Ã,°ÇÀÔµ¿,165250.435,18064.146,168828.406,352142.987,346.0,32.4,46.2,17.8,27.0,3.2,2020-12-15
2018-05-07,Á¦ÁÖ½Ã,°ÇÀÔµ¿,164971.947,19480.753,167908.65,352361.349,512.8,31.4,52.8,14.9,17.5,1.8,2020-12-15
2018-05-08,Á¦ÁÖ½Ã,°ÇÀÔµ¿,152506.909,29050.34,154863.627,336420.876,548.0,30.6,52.2,10.9,0.0,3.0,2020-12-15
2018-05-09,Á¦ÁÖ½Ã,°ÇÀÔµ¿,149442.196,28209.228,150286.549,327937.973,565.4,30.6,47.4,10.8,0.0,1.6,2020-12-15
2018-05-10,Á¦ÁÖ½Ã,°ÇÀÔµ¿,144024.131,29147.061,162275.211,335446.403,551.8,30.4,64.8,12.0,0.0,1.8,2020-12-15
2018-05-11,Á¦ÁÖ½Ã,°ÇÀÔµ¿,144483.35,28206.65,171518.604,344208.604,580.2,30.4,61.2,15.9,1.0,1.9,2020-12-15
2018-05-12,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155768.845,19664.196,183780.866,359213.906,567.2,30.6,54.2,18.2,1.5,3.3,2020-12-15
2018-05-13,Á¦ÁÖ½Ã,°ÇÀÔµ¿,165622.369,17898.385,179521.631,363042.385,480.6,32.4,44.4,16.4,34.0,1.9,2020-12-15
2018-05-14,Á¦ÁÖ½Ã,°ÇÀÔµ¿,145728.121,27965.493,156967.873,330661.487,584.2,30.4,53.6,17.4,0.0,1.6,2020-12-15
2018-05-15,Á¦ÁÖ½Ã,°ÇÀÔµ¿,145373.938,28996.764,161170.719,335541.421,568.6,31.0,49.6,20.7,0.0,1.6,2020-12-15
2018-05-16,Á¦ÁÖ½Ã,°ÇÀÔµ¿,142661.337,29353.724,172234.503,344249.563,577.6,29.6,66.4,23.3,0.0,2.2,2020-12-15
2018-05-18,Á¦ÁÖ½Ã,°ÇÀÔµ¿,142453.228,29049.572,178858.244,350361.044,600.2,29.2,54.8,20.8,6.5,1.7,2020-12-15
2018-05-19,Á¦ÁÖ½Ã,°ÇÀÔµ¿,154548.652,20487.722,199331.29,374367.665,561.4,30.6,47.2,11.7,0.0,3.5,2020-12-15
2018-05-20,Á¦ÁÖ½Ã,°ÇÀÔµ¿,162875.576,17800.104,176926.155,357601.834,448.6,33.2,43.8,11.5,2.0,4.2,2020-12-15
2018-05-21,Á¦ÁÖ½Ã,°ÇÀÔµ¿,146559.868,26554.269,171054.938,344169.076,572.0,30.8,48.0,13.4,1.5,3.0,2020-12-15
2018-05-22,Á¦ÁÖ½Ã,°ÇÀÔµ¿,159650.899,18088.284,182177.458,359916.64,570.6,32.0,47.0,16.7,2.0,2.7,2020-12-15
2018-05-23,Á¦ÁÖ½Ã,°ÇÀÔµ¿,144395.216,27880.459,161938.611,334214.286,571.2,29.8,50.0,14.9,3.0,3.3,2020-12-15
2018-05-25,Á¦ÁÖ½Ã,°ÇÀÔµ¿,138371.581,27108.877,168032.035,333512.493,582.6,29.8,52.0,15.5,2.5,1.5,2020-12-15
2018-05-26,Á¦ÁÖ½Ã,°ÇÀÔµ¿,150029.898,18999.222,178899.505,347928.625,580.0,30.4,66.8,15.5,4.5,3.2,2020-12-15
2018-05-27,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155499.444,17044.308,184246.392,356790.145,497.2,33.0,43.2,17.3,1.5,1.6,2020-12-15
2018-05-28,Á¦ÁÖ½Ã,°ÇÀÔµ¿,143943.093,26489.49,158045.327,328477.91,564.6,30.2,54.4,17.1,12.0,1.6,2020-12-15
2018-05-29,Á¦ÁÖ½Ã,°ÇÀÔµ¿,138774.609,28828.694,171672.558,339275.861,571.6,31.2,49.6,18.6,0.5,1.3,2020-12-15
2018-05-30,Á¦ÁÖ½Ã,°ÇÀÔµ¿,140407.862,28242.621,178849.497,347499.98,570.0,31.0,48.4,19.1,0.0,1.1,2020-12-15
2018-05-31,Á¦ÁÖ½Ã,°ÇÀÔµ¿,140154.949,29534.229,182554.054,352243.232,586.4,30.4,47.2,14.8,0.0,1.7,2020-12-15
2018-06-01,Á¦ÁÖ½Ã,°ÇÀÔµ¿,147135.445,29534.683,181507.945,358178.073,602.4,29.8,53.4,16.9,0.0,1.8,2020-12-15
2018-06-02,Á¦ÁÖ½Ã,°ÇÀÔµ¿,156542.729,23223.057,192125.178,371890.964,624.8,30.2,65.8,18.3,0.0,1.7,2020-12-15
2018-06-03,Á¦ÁÖ½Ã,°ÇÀÔµ¿,161866.641,18586.606,180855.335,361308.582,526.0,32.6,43.4,18.4,0.0,1.4,2020-12-15
2018-06-04,Á¦ÁÖ½Ã,°ÇÀÔµ¿,145205.661,27996.801,158858.033,332060.496,582.4,30.8,49.2,18.8,0.0,2.0,2020-12-15
2018-06-05,Á¦ÁÖ½Ã,°ÇÀÔµ¿,146562.09,27670.969,157947.179,332180.238,582.0,30.2,50.2,16.4,45.0,1.7,2020-12-15
2018-06-06,Á¦ÁÖ½Ã,°ÇÀÔµ¿,160524.605,19781.483,172412.097,352718.185,588.6,31.4,54.0,17.2,0.0,1.1,2020-12-15
2018-06-07,Á¦ÁÖ½Ã,°ÇÀÔµ¿,144278.04,28701.708,166034.679,339014.427,550.4,30.0,55.4,18.0,0.0,1.4,2020-12-15
2018-06-08,Á¦ÁÖ½Ã,°ÇÀÔµ¿,142227.39,28080.554,166228.379,336536.324,543.6,29.2,65.0,17.6,0.0,1.3,2020-12-15
2018-06-09,Á¦ÁÖ½Ã,°ÇÀÔµ¿,152559.667,21724.5,176965.67,351249.837,509.0,30.0,53.4,17.7,0.0,2.9,2020-12-15
2018-06-10,Á¦ÁÖ½Ã,°ÇÀÔµ¿,165655.045,17459.16,168342.982,351457.187,401.0,33.0,43.2,15.5,10.0,2.9,2020-12-15
2018-06-11,Á¦ÁÖ½Ã,°ÇÀÔµ¿,145281.086,27233.824,156342.75,328857.66,518.8,30.6,49.2,16.0,26.5,1.3,2020-12-15
2018-06-12,Á¦ÁÖ½Ã,°ÇÀÔµ¿,143568.592,27616.295,159233.405,330418.292,392.0,30.2,71.0,16.5,1.0,1.7,2020-12-15
2018-06-13,Á¦ÁÖ½Ã,°ÇÀÔµ¿,156005.156,21287.141,175840.159,353132.456,532.6,31.2,53.6,17.3,0.0,2.8,2020-12-15
2018-06-14,Á¦ÁÖ½Ã,°ÇÀÔµ¿,142552.656,28491.94,163850.016,334894.613,524.8,29.6,56.2,17.5,0.5,3.2,2020-12-15
2018-06-24,Á¦ÁÖ½Ã,°ÇÀÔµ¿,158744.87,17126.529,187336.239,363207.639,529.8,32.8,45.2,20.8,0.0,1.6,2020-12-15
2018-06-25,Á¦ÁÖ½Ã,°ÇÀÔµ¿,142903.277,25578.817,177099.136,345581.23,570.0,30.2,57.0,21.4,0.0,1.3,2020-12-15
2018-06-26,Á¦ÁÖ½Ã,°ÇÀÔµ¿,143712.132,26217.699,181026.519,350956.35,535.8,30.6,50.6,25.1,1.5,1.9,2020-12-15
2018-06-27,Á¦ÁÖ½Ã,°ÇÀÔµ¿,150781.328,26525.262,172456.115,349762.704,557.0,30.4,48.0,23.6,21.0,2.7,2020-12-15
2018-06-28,Á¦ÁÖ½Ã,°ÇÀÔµ¿,150857.008,27043.706,181303.678,359204.392,524.4,30.4,47.4,21.9,80.5,3.0,2020-12-15
2018-06-29,Á¦ÁÖ½Ã,°ÇÀÔµ¿,144440.304,26508.993,174515.506,345464.802,573.6,29.6,52.8,21.8,7.0,1.2,2020-12-15
2018-06-30,Á¦ÁÖ½Ã,°ÇÀÔµ¿,160777.356,20763.641,176962.284,358503.281,507.0,31.0,47.4,20.7,152.0,2.0,2020-12-15
2018-07-01,Á¦ÁÖ½Ã,°ÇÀÔµ¿,176111.053,20090.229,164973.603,361174.884,471.2,32.4,43.6,22.7,36.5,5.3,2020-12-15
2018-07-02,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155879.03,28003.378,149801.181,333683.588,562.6,31.8,47.4,22.4,17.5,4.3,2020-12-15
2018-07-03,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155121.413,28099.262,155840.189,339060.864,521.6,31.6,46.6,20.5,17.0,4.1,2020-12-15
2018-07-04,Á¦ÁÖ½Ã,°ÇÀÔµ¿,149612.21,28984.202,171831.202,350427.614,586.2,30.0,57.6,23.2,0.0,2.0,2020-12-15
2018-07-05,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155395.614,28017.54,168689.697,352102.851,597.0,30.2,61.0,21.6,1.0,1.6,2020-12-15
2018-07-06,Á¦ÁÖ½Ã,°ÇÀÔµ¿,156324.291,28671.682,163594.229,348590.202,538.0,29.4,56.2,19.2,39.0,2.6,2020-12-15
2018-07-07,Á¦ÁÖ½Ã,°ÇÀÔµ¿,163952.203,21179.506,177130.989,362262.698,575.8,30.0,50.4,16.5,9.5,3.7,2020-12-15
2018-07-08,Á¦ÁÖ½Ã,°ÇÀÔµ¿,170543.83,17332.287,170655.048,358531.165,553.4,32.6,44.8,17.8,8.0,3.5,2020-12-15
2018-07-09,Á¦ÁÖ½Ã,°ÇÀÔµ¿,152437.554,28220.422,165914.024,346572.001,660.6,29.8,55.2,22.6,1.0,2.8,2020-12-15
2018-07-10,Á¦ÁÖ½Ã,°ÇÀÔµ¿,148397.228,26621.669,173976.821,348995.718,587.4,31.0,49.6,23.0,0.0,4.3,2020-12-15
2018-07-11,Á¦ÁÖ½Ã,°ÇÀÔµ¿,150741.245,28185.473,188443.796,367370.514,609.8,30.2,70.8,23.9,0.0,3.5,2020-12-15
2018-07-12,Á¦ÁÖ½Ã,°ÇÀÔµ¿,149443.555,28277.236,191837.574,369558.365,633.2,29.0,69.8,24.4,0.0,1.3,2020-12-15
2018-07-13,Á¦ÁÖ½Ã,°ÇÀÔµ¿,143039.953,28328.819,189933.739,361302.51,633.8,28.8,81.4,22.5,0.0,1.0,2020-12-15
2018-07-14,Á¦ÁÖ½Ã,°ÇÀÔµ¿,150137.946,16055.586,170307.945,336501.477,632.2,29.6,61.2,22.9,0.0,1.0,2020-12-15
2018-07-15,Á¦ÁÖ½Ã,°ÇÀÔµ¿,155005.439,14728.232,154600.943,324334.614,600.4,32.6,57.4,22.9,0.0,1.2,2020-12-15
2018-07-16,Á¦ÁÖ½Ã,°ÇÀÔµ¿,141267.473,23150.639,143563.887,307981.998,636.0,30.2,62.0,22.9,0.0,1.0,2020-12-15
2018-07-17,Á¦ÁÖ½Ã,°ÇÀÔµ¿,141310.081,22873.565,143014.45,307198.095,658.6,30.4,65.4,22.6,0.0,1.1,2020-12-15
2018-07-18,Á¦ÁÖ½Ã,°ÇÀÔµ¿,140333.163,22566.64,150951.173,313850.976,636.4,30.0,61.8,21.9,0.0,1.2,2020-12-15
2018-07-19,Á¦ÁÖ½Ã,°ÇÀÔµ¿,141088.491,23125.262,153067.151,317280.904,622.8,30.2,51.0,23.0,0.0,1.4,2020-12-15
2018-07-20,Á¦ÁÖ½Ã,°ÇÀÔµ¿,140809.212,21492.407,149572.469,311874.088,635.6,29.6,58.4,24.5,0.0,1.6,2020-12-15
